,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,semantic_resp,choice_rt,semantic_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
10,1,77_1.jpg,77_2.jpg,77_3.jpg,-0.223331005,0.756723885,-0.282995142,0.021521772999999998,0.14557795099999998,0.0018971139999999999,sorbet,telephone_pole,cheesecake,dessert,Unclassified,Unclassified,0.12405617800000003,0.98005489,im2,im2,left,77_2.jpg,77_3.jpg,right,right,0.85,V2,f201,2,1,0.4990174259999094,0.8996025480000753,Image2,1.0,0.0,1,behavior,165.49972464100006,173.51635505000013,180.53330085700009,1.0,6,6,3,14,Image2,1.0,0.0,0.4990174259999094
11,1,299_1.jpg,299_2.jpg,299_3.jpg,-0.397692244,0.818667272,-0.345469973,-0.000256435,0.150872029,0.014890693,drum,barnacle,drum,musical instrument,animal,musical instrument,0.151128464,1.216359516,im2,im2,right,299_3.jpg,299_2.jpg,left,left,0.85,V2,f201,1,2,0.4166214780000246,0.6256114039999829,Image2,1.0,1.0,1,behavior,184.54968777099998,191.566649546,198.58306865100008,1.0,5,6,5,14,Image2,1.0,1.0,0.4166214780000246
12,1,132_1.jpg,132_2.jpg,132_3.jpg,-0.010187735,0.46721021100000004,-0.029018954,0.075873627,0.036976687,0.033400467999999996,wineglass,arch,ribbon,container,Unclassified,Unclassified,-0.03889694,0.477397946,im2,im1,right,132_3.jpg,132_2.jpg,left,right,0.85,V2,f201,1,2,0.5508366899998691,0.5832338779998736,Image2,1.0,1.0,1,behavior,204.60004532300013,210.61635875900015,215.633305177,0.0,4,4,5,14,Image2,1.0,1.0,0.5508366899998691
13,1,246_1.jpg,246_2.jpg,246_3.jpg,-0.306444965,0.309748307,0.00834685,0.11964392,0.016555154,0.036236187,toothpaste,vulture,gravel,Unclassified,animal,Unclassified,-0.103088766,0.6161932720000001,im2,im1,right,246_3.jpg,246_2.jpg,left,right,0.85,V2,f201,2,2,0.7565356329998849,0.7176624799999445,Image1,0.0,0.0,1,behavior,221.649687674,227.66670521200012,233.68301177900003,1.0,4,5,5,14,Image1,0.0,0.0,0.7565356329998849
14,1,68_1.jpg,68_2.jpg,68_3.jpg,-0.197698354,0.658772595,-0.19082229,0.001375179,0.135282312,0.04811133099999999,combination_lock,hyena,measuring_cup,Unclassified,animal,container,0.13390713299999998,0.8564709490000001,im2,im2,right,68_3.jpg,68_2.jpg,left,left,0.85,V2,f201,1,2,0.49096090400007597,0.77125647999992,Image2,1.0,1.0,1,behavior,239.70002878900004,245.71631952799999,251.73325588600005,1.0,4,5,3,14,Image2,1.0,1.0,0.49096090400007597
15,1,116_1.jpg,116_2.jpg,116_3.jpg,0.163478128,0.401735675,0.428359494,0.120713457,0.015518841,0.056777672,applesauce,puck,milkshake,food,Unclassified,Unclassified,-0.105194616,0.238257547,im2,im1,left,116_2.jpg,116_3.jpg,right,left,0.85,V2,f201,1,2,0.52061138199997,0.6495511979999264,Image1,0.0,1.0,1,behavior,255.7497333670001,263.7666686140001,269.783068811,1.0,6,5,4,14,Image1,0.0,1.0,0.52061138199997
16,1,142_1.jpg,142_2.jpg,142_3.jpg,0.13266423,0.747699291,-0.010393287,0.033774648,0.072919283,0.06259627400000001,wine,recliner,syrup,food,furniture,food,0.039144635,0.6150350609999999,im2,im2,left,142_2.jpg,142_3.jpg,right,right,0.85,V2,f201,2,2,0.4708253710000463,0.6793578350000189,Image2,1.0,0.0,1,behavior,274.7999860130001,282.81639552699994,286.8333454640001,0.0,6,3,9,14,Image2,1.0,0.0,0.4708253710000463
17,1,201_1.jpg,201_2.jpg,201_3.jpg,-0.015729734,0.111596736,-0.033396189,0.065998143,0.037555887,0.025905987999999998,sledgehammer,rattlesnake,radish,tool,animal,vegetable,-0.028442255999999992,0.12732647,im2,im1,left,201_2.jpg,201_3.jpg,right,left,0.85,V2,f201,1,2,0.8129022670000268,0.925186586000109,Image1,0.0,1.0,1,behavior,296.850017921,302.866319815,305.883009139,1.0,4,2,2,14,Image1,0.0,1.0,0.8129022670000268
18,1,136_1.jpg,136_2.jpg,136_3.jpg,0.14353373,0.621399619,0.046633173,0.130710367,0.015902708,0.046512922000000005,extinguisher,hot-air_balloon,can_opener,Unclassified,vehicle,tool,-0.114807659,0.4778658889999999,im2,im1,left,136_2.jpg,136_3.jpg,right,left,0.85,V2,f201,1,2,0.682824453999956,0.80351313999995,Image1,0.0,1.0,1,behavior,308.8997000060001,313.9163386360001,321.93329262,1.0,3,7,6,14,Image1,0.0,1.0,0.682824453999956
19,1,236_1.jpg,236_2.jpg,236_3.jpg,-0.197335796,0.29131761100000003,-0.073125534,0.15448162599999998,0.05123657,0.08051971,duct_tape,speedboat,banner,Unclassified,vehicle,Unclassified,-0.103245056,0.48865340700000004,im2,im1,left,236_2.jpg,236_3.jpg,right,left,0.85,V2,f201,2,2,0.7205930390000503,0.641527128000007,Image2,1.0,0.0,1,behavior,328.94973495700015,332.9667124790001,336.9830814490001,0.0,2,3,5,14,Image2,1.0,0.0,0.7205930390000503
20,1,232_1.jpg,232_2.jpg,232_3.jpg,-0.020274958,0.47216247100000003,-0.05036633099999999,0.069254151,0.021897015,0.072595018,candlestick,cougar,chalk,Unclassified,animal,Unclassified,-0.047357135999999994,0.492437429,im2,im1,left,232_2.jpg,232_3.jpg,right,left,0.85,V2,f201,2,2,0.6789438900000277,0.5672293540001192,Image2,1.0,0.0,1,behavior,343.00002801100004,349.01635403299997,355.03329765600006,0.0,4,5,6,14,Image2,1.0,0.0,0.6789438900000277
21,1,144_1.jpg,144_2.jpg,144_3.jpg,-0.070325666,0.532883756,-0.01359965,0.028352432,0.103082935,0.064341281,laundry_basket,cobra,espresso,container,animal,food,0.074730503,0.603209422,im2,im2,right,144_3.jpg,144_2.jpg,left,left,0.85,V2,f201,1,2,0.468500085000187,0.629489951000096,Image2,1.0,1.0,1,behavior,362.04975139299995,370.06669543299995,378.08305503400015,1.0,6,7,5,14,Image2,1.0,1.0,0.468500085000187
22,1,94_1.jpg,94_2.jpg,94_3.jpg,-0.387265157,0.835584557,-0.360239917,0.11693167300000001,0.046258201,0.042604157000000004,beetle,pony,fly,animal,animal,animal,-0.070673472,1.222849714,im2,im1,right,94_3.jpg,94_2.jpg,left,right,0.85,V2,f201,1,2,0.48278914200000145,0.5632113939998362,Image2,1.0,1.0,1,behavior,384.09993801500013,391.116395646,395.13336153599994,0.0,5,3,3,14,Image2,1.0,1.0,0.48278914200000145
23,1,255_1.jpg,255_2.jpg,255_3.jpg,-0.235482936,0.496816449,-0.43509832600000004,0.122012405,0.031147646,0.067589069,coin,warthog,drink,Unclassified,animal,Unclassified,-0.090864759,0.732299385,im2,im1,left,255_2.jpg,255_3.jpg,right,left,0.85,V2,f201,1,2,0.9526666640001622,0.6575206989998605,Image1,0.0,1.0,1,behavior,399.1497387930001,408.16660707999995,414.18306140899995,0.0,7,5,5,14,Image1,0.0,1.0,0.9526666640001622
24,1,114_1.jpg,114_2.jpg,114_3.jpg,0.023260114,0.26629885600000003,0.39813128600000003,0.008255891999999999,0.095593691,0.044378311,scale,turtleneck,envelope,Unclassified,clothing,container,0.08733779900000001,0.243038742,im2,im2,right,114_3.jpg,114_2.jpg,left,left,0.85,V2,f201,1,2,0.4708040110001548,0.7592105050000555,Image2,1.0,1.0,1,behavior,420.20001260799995,428.216341349,433.23336188200005,1.0,6,4,4,14,Image2,1.0,1.0,0.4708040110001548
25,2,153_1.jpg,153_2.jpg,153_3.jpg,-0.027331404,0.698605193,0.001372948,0.035875491,0.10364117099999999,0.007141465,corkscrew,duckling,ink,tool,animal,Unclassified,0.06776568,0.725936597,im2,im2,left,153_2.jpg,153_3.jpg,right,right,0.85,V2,f201,1,1,0.5542727120000563,0.818859355999848,Image1,0.0,1.0,1,behavior,1.0164172230001896,5.033023017000005,8.049738308000087,0.0,2,2,2,17,Image1,0.0,1.0,0.5542727120000563
26,2,105_1.jpg,105_2.jpg,105_3.jpg,0.255740213,0.383517492,0.274794765,0.111534107,0.021483966,0.031470812,badge,gate,filing_cabinet,Unclassified,Unclassified,furniture,-0.090050141,0.12777727900000002,im2,im1,left,105_2.jpg,105_3.jpg,right,left,0.85,V2,f201,1,2,0.42425683399983427,0.6325466010000582,Image1,0.0,1.0,1,behavior,11.066605183000092,20.082948347000183,25.099779219000084,1.0,7,4,3,17,Image1,0.0,1.0,0.42425683399983427
27,2,260_1.jpg,260_2.jpg,260_3.jpg,-0.368966655,0.481178647,-0.24720705399999998,0.036634446,0.02010282,0.08421862199999999,lunchbox,alligator,fountain_pen,Unclassified,animal,Unclassified,-0.016531626,0.850145302,im2,im1,left,260_2.jpg,260_3.jpg,right,left,0.85,V2,f201,1,2,0.9906448919998638,1.0871901410000646,Image1,0.0,1.0,1,behavior,29.11632230300006,33.1330897270002,40.14974000300003,0.0,2,6,6,17,Image1,0.0,1.0,0.9906448919998638
28,2,165_1.jpg,165_2.jpg,165_3.jpg,-0.207467714,0.642721664,-0.250883848,0.112638018,0.026678219,0.025554132,graffiti,raccoon,altar,Unclassified,animal,Unclassified,-0.085959799,0.8501893779999999,im2,im1,left,165_2.jpg,165_3.jpg,right,left,0.85,V2,f201,1,2,0.49982990600005905,0.5813779009999962,Image1,0.0,1.0,1,behavior,47.166373739000164,52.18338514700008,60.1997529260002,1.0,3,7,4,17,Image1,0.0,1.0,0.49982990600005905
29,2,294_1.jpg,294_2.jpg,294_3.jpg,-0.340859525,0.8708846840000001,-0.269344913,0.025489862999999998,0.09821211199999999,0.068668745,washcloth,branch,washcloth,Unclassified,Unclassified,Unclassified,0.072722249,1.2117442090000001,im2,im2,left,294_2.jpg,294_3.jpg,right,right,0.85,V2,f201,2,2,0.45822171800000433,0.5625193229998331,Image2,1.0,0.0,1,behavior,65.21672451200016,72.23307163800018,80.250043645,1.0,5,7,4,17,Image2,1.0,0.0,0.45822171800000433
30,2,176_1.jpg,176_2.jpg,176_3.jpg,-0.085687101,0.8858089570000001,0.06538098099999999,0.028284300000000002,0.146624531,0.040276735,towel,chute,towel,Unclassified,Unclassified,Unclassified,0.11834023099999999,0.971496058,im2,im2,right,176_3.jpg,176_2.jpg,left,left,0.85,V2,f201,1,2,0.43985739400000057,0.7048406240000986,Image2,1.0,1.0,1,behavior,85.26637582700005,91.28338845000007,95.29973616699999,1.0,4,3,6,17,Image2,1.0,1.0,0.43985739400000057
31,2,21_1.jpg,21_2.jpg,21_3.jpg,-0.031695841,0.333482612,0.515387759,0.091572204,0.069209203,0.12838001,cordon_bleu,hood,gauze,Unclassified,clothing,Unclassified,-0.02236300100000001,0.36517845299999996,im2,im1,left,21_2.jpg,21_3.jpg,right,left,0.85,V2,f201,2,2,0.6625587799999266,0.9825964429999203,Image2,1.0,0.0,1,behavior,102.31671304700012,110.33307987500007,116.35004709000009,0.0,6,5,5,17,Image2,1.0,0.0,0.6625587799999266
32,2,262_1.jpg,262_2.jpg,262_3.jpg,-0.154209995,0.69430823,-0.21468469399999998,0.090326418,0.03908569,0.036675928999999996,compost,boar,tortilla,Unclassified,animal,Unclassified,-0.051240728000000006,0.848518225,im2,im1,left,262_2.jpg,262_3.jpg,right,left,0.85,V2,f201,2,2,0.4602644669998881,0.6051839550000295,Image2,1.0,0.0,1,behavior,122.36637097300013,130.38336069600018,134.3997362780001,1.0,6,3,5,17,Image2,1.0,0.0,0.4602644669998881
33,2,169_1.jpg,169_2.jpg,169_3.jpg,-0.009041584,0.848356668,0.007163851,0.024005949,0.179463016,0.026458747,rose,cuckoo_clock,rose,plant,Unclassified,plant,0.155457067,0.8573982520000001,im2,im2,right,169_3.jpg,169_2.jpg,left,left,0.85,V2,f201,1,1,0.450196139000127,0.626592010999957,Image2,1.0,1.0,1,behavior,140.41667072300015,146.43310478500007,152.45005998800002,1.0,4,5,4,17,Image2,1.0,1.0,0.450196139000127
34,2,190_1.jpg,190_2.jpg,190_3.jpg,-0.42719511,0.793071552,-0.42137371700000004,0.045625963,0.06994480900000001,0.05440086400000001,juicer1,barbed_wire,oatmeal,animal,Unclassified,food,0.024318846,1.220266662,im2,im2,left,190_2.jpg,190_3.jpg,right,right,0.85,V2,f201,2,2,0.6959542799997962,0.8011649750001197,Image2,1.0,0.0,1,behavior,157.46642693900003,163.4832454240002,169.49969998300003,1.0,4,5,5,17,Image2,1.0,0.0,0.6959542799997962
35,2,12_1.jpg,12_2.jpg,12_3.jpg,0.16849123,0.40286049700000004,0.131673152,0.085294805,0.039129218,0.074812542,bumper,baton4,bed,Unclassified,animal,furniture,-0.046165587,0.234369267,im2,im1,left,12_2.jpg,12_3.jpg,right,left,0.85,V2,f201,2,2,0.6304962660001365,0.8228091089999907,Image2,1.0,0.0,1,behavior,175.51663542000006,181.53304146000005,187.54994656300005,1.0,4,5,6,17,Image2,1.0,0.0,0.6304962660001365
36,2,46_1.jpg,46_2.jpg,46_3.jpg,0.025355852,0.642297541,0.017304751,0.167203447,0.064982207,0.051389479,ostrich,shoe,camel,animal,Unclassified,animal,-0.10222124,0.616941689,im2,im1,right,46_3.jpg,46_2.jpg,left,right,0.85,V2,f201,1,1,0.595867926999972,0.8291919089999737,Image2,1.0,1.0,1,behavior,194.5663197790002,199.58338819200003,206.5996617610001,0.0,3,6,9,17,Image2,1.0,1.0,0.595867926999972
37,2,160_1.jpg,160_2.jpg,160_3.jpg,-0.278594935,0.564382481,-0.260745948,0.03088182,0.015281319,0.067377647,badge,barbed_wire,ribbon,Unclassified,Unclassified,Unclassified,-0.015600501,0.842977416,im2,im1,left,160_2.jpg,160_3.jpg,right,left,0.85,V2,f201,2,2,0.5541759099999126,0.9309372090001489,Image2,1.0,0.0,1,behavior,216.61665612299998,221.63310099800015,225.64974863500015,0.0,3,3,3,17,Image2,1.0,0.0,0.5541759099999126
38,2,19_1.jpg,19_2.jpg,19_3.jpg,0.181483948,0.427021766,0.000818837,0.051468300999999994,0.204404387,0.043068431,beachball,cooler,bologna,toy,Unclassified,Unclassified,0.152936086,0.245537818,im2,im2,right,19_3.jpg,19_2.jpg,left,left,0.85,V2,f201,1,2,0.39218102599988924,0.7211608550001074,Image2,1.0,1.0,1,behavior,229.66642485700004,236.68339518400012,242.6996554750001,1.0,5,5,6,17,Image2,1.0,1.0,0.39218102599988924
39,2,5_1.jpg,5_2.jpg,5_3.jpg,0.169581597,0.28517740199999997,-0.008113298,0.125528209,0.030488348,0.053019699,orange_rind,duckling,stove1,Unclassified,animal,animal,-0.09503986099999999,0.11559580500000002,im2,im1,right,5_3.jpg,5_2.jpg,left,right,0.85,V2,f201,2,2,0.4224789849999979,0.9030772080000133,Image1,0.0,0.0,1,behavior,249.716656178,255.733026398,260.75004918900026,1.0,4,4,3,17,Image1,0.0,0.0,0.4224789849999979
40,2,155_1.jpg,155_2.jpg,155_3.jpg,-0.111583283,0.616993081,-0.129723626,0.129934945,0.038944295,0.055459892000000004,ribbon,lion,seahorse,Unclassified,animal,animal,-0.09099065,0.728576364,im2,im1,right,155_3.jpg,155_2.jpg,left,right,0.85,V2,f201,1,2,0.6603004160001547,0.9727751670002363,Image2,1.0,1.0,1,behavior,264.766392235,271.783300886,275.7996917910002,0.0,5,3,5,17,Image2,1.0,1.0,0.6603004160001547
41,2,295_1.jpg,295_2.jpg,295_3.jpg,-0.5069641810000001,0.713871695,-0.346397475,0.107195074,0.017553374,0.013820498,sheet,catfish,pillow,Unclassified,animal,Unclassified,-0.08964169999999999,1.220835876,im2,im1,right,295_3.jpg,295_2.jpg,left,right,0.85,V2,f201,2,2,0.426575099999809,0.5145356029997856,Image1,0.0,0.0,1,behavior,281.81664641300017,287.8330819260002,293.8500474260002,1.0,4,5,2,17,Image1,0.0,0.0,0.426575099999809
42,2,118_1.jpg,118_2.jpg,118_3.jpg,0.29808328100000003,0.543091047,0.294611337,0.012382416,0.15188283,0.044671054,cabbage,bell,cilantro,plant,Unclassified,food,0.13950041400000002,0.245007766,im2,im2,right,118_3.jpg,118_2.jpg,left,left,0.85,V2,f201,1,2,0.45598513799996,0.6971494410004198,Image2,1.0,1.0,1,behavior,296.8664160599999,304.8832508769999,310.8997926300001,1.0,6,5,3,17,Image2,1.0,1.0,0.45598513799996
43,2,20_1.jpg,20_2.jpg,20_3.jpg,0.277467951,0.644233162,0.19437639,0.073889939,0.052771487,0.057219787,dip,footbath,mulberry,food,container,fruit,-0.021118452000000003,0.366765211,im2,im1,right,20_3.jpg,20_2.jpg,left,right,0.85,V2,f201,1,2,0.518374675999894,0.8387625489999664,Image2,1.0,1.0,1,behavior,314.9166536600003,320.9330805860002,324.9500419040003,0.0,4,3,5,17,Image2,1.0,1.0,0.518374675999894
44,2,281_1.jpg,281_2.jpg,281_3.jpg,-0.301446089,0.7963055059999999,-0.13415101,0.08967961699999999,0.064277898,0.109465391,finger,trap,plug,body part,Unclassified,Unclassified,-0.025401719000000003,1.097751595,im2,im1,left,281_2.jpg,281_3.jpg,right,left,0.85,V2,f201,2,1,0.42058618600003683,0.8208851029999096,Image2,1.0,0.0,1,behavior,330.9663733750001,339.9833555830003,346.9996990740003,0.0,7,6,5,17,Image2,1.0,0.0,0.42058618600003683
45,2,0_1.jpg,0_2.jpg,0_3.jpg,0.10583230699999999,0.218777626,-0.086585614,0.065103598,0.089808999,0.037974415,gravestone,pajamas,javelin,Unclassified,clothing,sports equipment,0.024705401,0.112945319,im2,im2,left,0_2.jpg,0_3.jpg,right,right,0.85,V2,f201,2,2,0.48236131800013027,0.9385579760000837,Image2,1.0,0.0,1,behavior,353.01667724799995,359.0331008129999,365.05005015200027,1.0,4,5,4,17,Image2,1.0,0.0,0.48236131800013027
46,2,211_1.jpg,211_2.jpg,211_3.jpg,-0.035304515,0.202636819,-0.18962959100000001,0.04544336400000001,0.070989945,0.050837909,thimble,carriage,pesto,container,container,food,0.025546581000000002,0.23794133399999998,im2,im2,right,211_3.jpg,211_2.jpg,left,left,0.85,V2,f201,1,2,0.4479075230001399,0.6492274880001787,Image2,1.0,1.0,1,behavior,370.06640378299994,375.0833813070001,380.099768582,1.0,3,4,5,17,Image2,1.0,1.0,0.4479075230001399
47,2,273_1.jpg,273_2.jpg,273_3.jpg,-0.22593119899999997,0.738836072,-0.200418205,0.06709720799999999,0.008009294,-0.0012306189999999999,daisy,quad,flower,plant,Unclassified,plant,-0.05908791400000001,0.9647672709999999,im2,im1,right,273_3.jpg,273_2.jpg,left,right,0.85,V2,f201,1,1,0.5341853360000641,0.6788929729996198,Image2,1.0,1.0,1,behavior,386.11665093700026,394.13309060000006,398.14996675299994,1.0,6,3,2,17,Image2,1.0,1.0,0.5341853360000641
48,2,29_1.jpg,29_2.jpg,29_3.jpg,0.357121484,0.7315075059999999,0.059841072,0.06478766700000001,0.22719004399999998,0.087534736,spinach,crystal1,parsley,vegetable,animal,food,0.162402377,0.374386022,im2,im2,left,29_2.jpg,29_3.jpg,right,right,0.85,V2,f201,2,1,0.37187681800014616,0.5491330539998671,Image2,1.0,0.0,1,behavior,401.1664248610002,409.18336736000015,413.1996813930002,1.0,6,3,5,17,Image2,1.0,0.0,0.37187681800014616
49,2,98_1.jpg,98_2.jpg,98_3.jpg,-0.400573061,0.8134602940000001,-0.395342944,0.027926354,0.162484834,0.01767992,cornmeal,roof_rack,grapefruit,food,Unclassified,fruit,0.13455847999999998,1.214033355,im2,im2,right,98_3.jpg,98_2.jpg,left,left,0.85,V2,f201,1,2,0.5222987050001393,0.9705846739998378,Image2,1.0,1.0,1,behavior,419.21665533300006,427.2330692140001,434.2497392390003,1.0,6,6,3,17,Image2,1.0,1.0,0.5222987050001393
50,3,199_1.jpg,199_2.jpg,199_3.jpg,-0.352746877,0.87209805,-0.262722925,0.024300093,0.193705209,0.028994517,toaster_oven,puffin,toaster_oven,kitchen appliance,animal,kitchen appliance,0.16940511600000002,1.2248449270000001,im2,im2,left,199_2.jpg,199_3.jpg,right,right,0.85,V2,f201,2,2,0.40853266000021904,0.936855277000177,Image2,1.0,0.0,1,behavior,1.0163501439997162,5.033067279999614,8.049748378999993,0.0,2,2,2,14,Image2,1.0,0.0,0.40853266000021904
51,3,285_1.jpg,285_2.jpg,285_3.jpg,-0.294450259,0.794380822,-0.171934074,0.030399777000000003,0.128192408,0.030864681,daisy,bunkbed,dandelion,plant,furniture,plant,0.09779263099999999,1.088831081,im2,im2,right,285_3.jpg,285_2.jpg,left,left,0.85,V2,f201,1,1,0.4625723519998246,0.9025899309999659,Image2,1.0,1.0,1,behavior,11.066623693999645,17.083073931999934,23.099868345999766,1.0,4,5,5,14,Image2,1.0,1.0,0.4625723519998246
52,3,206_1.jpg,206_2.jpg,206_3.jpg,0.35625788799999997,0.47332997299999996,0.246962638,0.120716843,0.015537595,0.00043573900000000004,sugar_cube,volleyball,needle,Unclassified,Unclassified,Unclassified,-0.105179248,0.117072085,im2,im1,left,206_2.jpg,206_3.jpg,right,left,0.85,V2,f201,1,2,0.6283173390002048,0.7892957180001758,Image1,0.0,1.0,1,behavior,29.116406980999727,37.133301262999794,44.14972625199971,1.0,6,6,4,14,Image1,0.0,1.0,0.6283173390002048
53,3,64_1.jpg,64_2.jpg,64_3.jpg,-0.400158354,0.45897515899999997,-0.040962127,0.034867768,-0.036680461,0.025338412999999997,flower,drum,screen2,plant,musical instrument,animal,-0.07154822899999999,0.859133513,im2,im1,right,64_3.jpg,64_2.jpg,left,right,0.85,V2,f201,1,1,0.49814975499975844,0.7945275130000482,Image2,1.0,1.0,1,behavior,49.16668848399968,54.183038747999944,58.19972203999987,0.0,3,3,5,14,Image2,1.0,1.0,0.49814975499975844
