,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,semantic_resp,choice_rt,semantic_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
1760,1,299_1.jpg,299_2.jpg,299_3.jpg,-0.397692244,0.818667272,-0.345469973,-0.000256435,0.150872029,0.014890693,drum,barnacle,drum,musical instrument,animal,musical instrument,0.151128464,1.216359516,im2,im2,right,299_3.jpg,299_2.jpg,left,left,0.775,V2,f07,1,2,0.44246359200042207,0.562928280000051,Image2,1.0,1.0,0.75,behavior,162.99975545000052,171.0163693859995,177.7833941659992,1.0,6,6,3,12,Image2,1.0,1.0,0.44246359200042207
1761,1,116_1.jpg,116_2.jpg,116_3.jpg,0.163478128,0.401735675,0.428359494,0.120713457,0.015518841,0.056777672,applesauce,puck,milkshake,food,Unclassified,Unclassified,-0.105194616,0.238257547,im2,im1,right,116_3.jpg,116_2.jpg,left,right,0.775,V2,f07,1,2,0.5780090000007476,0.7150680349986942,Image2,1.0,1.0,0.75,behavior,181.7996830430002,188.81671117899896,195.5830914950002,0.0,5,6,5,12,Image2,1.0,1.0,0.5780090000007476
1762,1,264_1.jpg,264_2.jpg,264_3.jpg,-0.23520538100000002,0.609724233,-0.21001901899999997,0.121643951,0.046381722,0.089814336,shopping_cart,slug,bassinet,container,animal,furniture,-0.075262229,0.8449296140000001,im2,im1,right,264_3.jpg,264_2.jpg,left,right,0.775,V2,f07,2,2,0.4502095070001815,0.6267318449990853,Image1,0.0,0.0,0.75,behavior,201.599970321,207.61639419899984,212.383337149,1.0,4,4,5,12,Image1,0.0,0.0,0.4502095070001815
1763,1,73_1.jpg,73_2.jpg,73_3.jpg,-0.292355237,0.6753972770000001,-0.292120855,0.114227317,0.056940671,0.053263890999999994,steering_wheel,mushroom,drill,Unclassified,Unclassified,tool,-0.057286646,0.9677525140000001,im2,im1,left,73_2.jpg,73_3.jpg,right,left,0.775,V2,f07,2,2,0.5539310439999099,0.7629116259995499,Image2,1.0,0.0,0.75,behavior,218.39976662200024,224.41672149199985,230.18307794800057,1.0,4,5,5,12,Image2,1.0,0.0,0.5539310439999099
1764,1,74_1.jpg,74_2.jpg,74_3.jpg,-0.08739807,0.891469208,0.078134833,0.170294817,0.095883014,0.09590871699999999,tugboat,thermostat,aircraft_carrier,vehicle,Unclassified,vehicle,-0.07441180299999997,0.978867278,im2,im1,right,74_3.jpg,74_2.jpg,left,right,0.775,V2,f07,1,2,0.4744005329994252,0.7227739829995699,Image2,1.0,1.0,0.75,behavior,236.1999773160005,242.21636846799993,247.98340500099948,1.0,4,5,3,12,Image2,1.0,1.0,0.4744005329994252
1765,1,27_1.jpg,27_2.jpg,27_3.jpg,0.180834219,0.543572069,0.414323958,0.144035716,0.022244918,0.009402873,peeler,counter,cigar,Unclassified,furniture,Unclassified,-0.121790798,0.36273785,im2,im1,right,27_3.jpg,27_2.jpg,left,right,0.775,V2,f07,1,2,,0.8108893289991101,missed,,,0.75,behavior,251.9997597900001,260.016710554999,265.76671648000047,,6,5,4,12,Image2,1.0,1.0,0.8260835590008355
1766,1,232_1.jpg,232_2.jpg,232_3.jpg,-0.020274958,0.47216247100000003,-0.05036633099999999,0.069254151,0.021897015,0.072595018,candlestick,cougar,chalk,Unclassified,animal,Unclassified,-0.047357135999999994,0.492437429,im2,im1,left,232_2.jpg,232_3.jpg,right,left,0.775,V2,f07,2,2,0.4670742729995254,0.7713338680005108,Image2,1.0,0.0,0.75,behavior,270.7833699929997,278.7997483449999,282.5667051830005,0.0,6,3,9,12,Image2,1.0,0.0,0.4670742729995254
1767,1,198_1.jpg,198_2.jpg,198_3.jpg,-0.386807267,0.821847184,-0.359464945,0.044454963,0.191505963,0.041410203,siren,platypus,siren,Unclassified,animal,Unclassified,0.147051,1.208654451,im2,im2,left,198_2.jpg,198_3.jpg,right,right,0.775,V2,f07,2,2,0.6190658600007737,0.6834201809997467,Image2,1.0,0.0,0.75,behavior,292.58337271799974,298.5996638149991,301.3664235269989,1.0,4,2,2,12,Image2,1.0,0.0,0.6190658600007737
1768,1,63_1.jpg,63_2.jpg,63_3.jpg,-0.033820962999999996,0.822156129,-0.241800045,0.047410928,0.121291904,0.09004041199999999,reindeer,mattress,reindeer,animal,Unclassified,animal,0.07388097600000001,0.855977092,im2,im2,right,63_3.jpg,63_2.jpg,left,left,0.775,V2,f07,1,1,0.5788987119994999,0.8357401699995535,Image2,1.0,1.0,0.75,behavior,304.3830781840006,309.39974403199994,317.16664573100024,1.0,3,7,6,12,Image2,1.0,1.0,0.5788987119994999
1769,1,78_1.jpg,78_2.jpg,78_3.jpg,-0.236791495,0.7460574000000001,-0.272962823,0.1218847,-0.021536332000000002,-0.021482612,ravioli,minivan,zucchini,Unclassified,container,vegetable,-0.143421032,0.982848895,im2,im1,right,78_3.jpg,78_2.jpg,left,right,0.775,V2,f07,1,2,0.48275656499936304,0.6036545679999108,Image2,1.0,1.0,0.75,behavior,324.1830808020004,328.20003493399963,331.96641554599955,0.0,2,3,5,12,Image2,1.0,1.0,0.48275656499936304
1770,1,141_1.jpg,141_2.jpg,141_3.jpg,-0.266807583,0.35179442899999996,-0.121985623,0.039953743,0.067509398,0.037478727999999996,tripod,sea_urchin,cooker,Unclassified,animal,Unclassified,0.027555655,0.618602012,im2,im2,left,141_2.jpg,141_3.jpg,right,right,0.775,V2,f07,1,2,0.4590793360002863,0.7393902559997514,Image1,0.0,1.0,0.75,behavior,337.9833762260005,343.9997015299996,349.76670836499943,1.0,4,5,6,12,Image1,0.0,1.0,0.4590793360002863
1771,1,193_1.jpg,193_2.jpg,193_3.jpg,-0.453132084,0.764324949,-0.436543096,0.022085037000000002,0.079002032,0.034802538,centrifuge,beehive,centrifuge,Unclassified,Unclassified,Unclassified,0.056916995,1.217457033,im2,im2,left,193_2.jpg,193_3.jpg,right,right,0.775,V2,f07,2,2,0.39488344399978814,0.595672403998833,Image2,1.0,0.0,0.75,behavior,356.7830760880006,364.8000357759993,372.56641580699943,0.0,6,7,5,12,Image2,1.0,0.0,0.39488344399978814
1772,1,273_1.jpg,273_2.jpg,273_3.jpg,-0.22593119899999997,0.738836072,-0.200418205,0.06709720799999999,0.008009294,-0.0012306189999999999,daisy,quad,flower,plant,Unclassified,plant,-0.05908791400000001,0.9647672709999999,im2,im1,left,273_2.jpg,273_3.jpg,right,left,0.775,V2,f07,2,2,0.6030209529999411,0.8273692220009252,Image2,1.0,0.0,0.75,behavior,378.5833915049989,385.59974958900057,389.3667086109999,1.0,5,3,3,12,Image2,1.0,0.0,0.6030209529999411
1773,1,200_1.jpg,200_2.jpg,200_3.jpg,0.373674305,0.49116503899999997,0.586774197,0.101230519,0.115426438,0.11748706699999999,eye,match,mouthpiece,body part,Unclassified,sports equipment,0.014195919,0.11749073400000005,im2,im2,right,200_3.jpg,200_2.jpg,left,left,0.775,V2,f07,2,2,0.650760223999896,0.7317038330002106,Image1,0.0,0.0,0.75,behavior,393.38304786799927,402.39995276300033,408.1664178890005,1.0,7,5,5,12,Image1,0.0,0.0,0.650760223999896
1774,1,36_1.jpg,36_2.jpg,36_3.jpg,-0.152960886,0.33928512200000005,0.14926685,0.09522053800000001,-0.007765415,0.035902355,nacho,steamroller,notebook,food,vehicle,Unclassified,-0.102985953,0.492246008,im2,im1,right,36_3.jpg,36_2.jpg,left,right,0.775,V2,f07,2,2,0.6269597380014602,0.7634888350003166,Image1,0.0,0.0,0.75,behavior,414.18332320099944,422.19968541199887,426.9667070300002,1.0,6,4,4,12,Image1,0.0,0.0,0.6269597380014602
1775,2,165_1.jpg,165_2.jpg,165_3.jpg,-0.207467714,0.642721664,-0.250883848,0.112638018,0.026678219,0.025554132,graffiti,raccoon,altar,Unclassified,animal,Unclassified,-0.085959799,0.8501893779999999,im2,im1,left,165_2.jpg,165_3.jpg,right,left,0.65,IT,f07,2,2,0.6186604240010638,0.9793928379986028,Image2,1.0,0.0,0.75,behavior,1.0165870450000511,5.033039594998627,7.799787608999395,1.0,2,2,2,18,Image2,1.0,0.0,0.6186604240010638
1776,2,123_1.jpg,123_2.jpg,123_3.jpg,-0.359700594,-0.002170498,0.052236882000000005,0.016058197,0.07508510000000002,0.043448602,racehorse,bee,gargoyle,animal,animal,Unclassified,0.05902690300000001,0.357530096,im2,im2,right,123_3.jpg,123_2.jpg,left,left,0.65,IT,f07,2,1,0.6024186680006096,0.7470015400012926,Image1,0.0,0.0,0.75,behavior,10.816819226998632,19.833630297998752,24.599739776000206,1.0,7,4,3,18,Image1,0.0,0.0,0.6024186680006096
1777,2,225_1.jpg,225_2.jpg,225_3.jpg,-0.109206676,0.259552779,-0.15960286699999998,-0.02427239,0.073151085,0.024947451000000002,asparagus,icicle,coffee_table,vegetable,Unclassified,furniture,0.097423475,0.368759455,im2,im2,right,225_3.jpg,225_2.jpg,left,left,0.65,IT,f07,2,1,0.6906638019991078,0.7072548189989902,Image1,0.0,0.0,0.75,behavior,28.61677030499959,32.6332341870002,39.40037832899907,1.0,2,6,6,18,Image1,0.0,0.0,0.6906638019991078
1778,2,23_1.jpg,23_2.jpg,23_3.jpg,0.133512568,0.49827417799999996,0.31579533600000004,0.038027225,0.107706972,0.117776169,riser,shower_cap,bongo,Unclassified,clothing,musical instrument,0.069679747,0.36476161,im2,im2,right,23_3.jpg,23_2.jpg,left,left,0.65,IT,f07,1,2,0.5378728819996468,0.8033855270005006,Image2,1.0,1.0,0.75,behavior,46.4165768089988,51.43374475999917,59.20016079800007,1.0,3,7,4,18,Image2,1.0,1.0,0.5378728819996468
1779,2,102_1.jpg,102_2.jpg,102_3.jpg,0.539963745,0.666076145,0.546538304,0.06728993700000001,0.029210549,0.041421285,timer,neck,triangle,Unclassified,body part,musical instrument,-0.038079387999999985,0.1261124,im2,im1,right,102_3.jpg,102_2.jpg,left,right,0.65,IT,f07,1,2,0.5699968749995605,0.6594955889995617,Image2,1.0,1.0,0.75,behavior,64.2160938500001,71.23355326899946,78.99983654700009,0.0,5,7,4,18,Image2,1.0,1.0,0.5699968749995605
1780,2,152_1.jpg,152_2.jpg,152_3.jpg,-0.066594628,0.669948381,-0.123473594,0.060367767999999995,0.011014963999999999,0.048846136,cigarette,birdhouse,ladybug,Unclassified,Unclassified,animal,-0.04935280400000001,0.736543009,im2,im1,left,152_2.jpg,152_3.jpg,right,left,0.65,IT,f07,1,2,0.6905250620002334,0.9066197829997691,Image1,0.0,1.0,0.75,behavior,84.01702987499993,90.03355572100008,93.80001020599957,1.0,4,3,6,18,Image1,0.0,1.0,0.6905250620002334
1781,2,104_1.jpg,104_2.jpg,104_3.jpg,0.07904032400000001,0.19393368100000002,-0.194504719,0.122838171,0.037898623,0.031955611,pizza,cockatoo,wire_cutters,food,animal,tool,-0.084939548,0.11489335699999999,im2,im1,right,104_3.jpg,104_2.jpg,left,right,0.65,IT,f07,2,1,0.5142591399999219,0.8109515760006616,Image1,0.0,0.0,0.75,behavior,100.81693928099958,108.83340858999873,114.5995585469991,1.0,6,5,5,18,Image1,0.0,0.0,0.5142591399999219
1782,2,168_1.jpg,168_2.jpg,168_3.jpg,-0.18963239,0.666850655,0.013905303999999999,0.027767694,0.172762062,0.08224300799999999,turban,door,turban,clothing,Unclassified,clothing,0.14499436799999998,0.8564830449999999,im2,im2,right,168_3.jpg,168_2.jpg,left,left,0.65,IT,f07,1,2,0.4185930270014069,0.6989584990005824,Image2,1.0,1.0,0.75,behavior,120.61695268999938,128.63332078999883,132.39968424299877,1.0,6,3,5,18,Image2,1.0,1.0,0.4185930270014069
1783,2,81_1.jpg,81_2.jpg,81_3.jpg,-0.406813992,0.6865263629999999,-0.304714433,0.084973555,0.045926695,0.044113889,palette,alpaca,marble,Unclassified,animal,Unclassified,-0.03904686000000001,1.093340355,im2,im1,left,81_2.jpg,81_3.jpg,right,left,0.65,IT,f07,2,2,0.6823845210001309,0.6665145560000383,Image2,1.0,0.0,0.75,behavior,138.41705689799892,144.43351214999893,150.19968702799997,1.0,4,5,4,18,Image2,1.0,0.0,0.6823845210001309
1784,2,243_1.jpg,243_2.jpg,243_3.jpg,-0.058798447000000004,0.54437992,-0.071977671,0.11403908199999999,0.045815336,0.025215152,canoe,deer,jetski,vehicle,animal,Unclassified,-0.068223746,0.603178367,im2,im1,right,243_3.jpg,243_2.jpg,left,right,0.65,IT,f07,1,2,0.5145505919990683,0.8910364880011912,Image2,1.0,1.0,0.75,behavior,155.2168178189986,161.2330052239995,166.99980669199977,0.0,4,5,5,18,Image2,1.0,1.0,0.5145505919990683
1785,2,98_1.jpg,98_2.jpg,98_3.jpg,-0.400573061,0.8134602940000001,-0.395342944,0.027926354,0.162484834,0.01767992,cornmeal,roof_rack,grapefruit,food,Unclassified,fruit,0.13455847999999998,1.214033355,im2,im2,left,98_2.jpg,98_3.jpg,right,right,0.65,IT,f07,1,2,0.5704544800009899,0.667303152000386,Image1,0.0,1.0,0.75,behavior,173.0166325329992,179.0330877769993,184.80036730400025,1.0,4,5,6,18,Image1,0.0,1.0,0.5704544800009899
1786,2,17_1.jpg,17_2.jpg,17_3.jpg,0.151206999,0.386138159,0.242667877,0.110624111,-0.010952973999999999,0.00032800300000000005,game,kite,blazer,Unclassified,toy,clothing,-0.121577085,0.23493116,im2,im1,left,17_2.jpg,17_3.jpg,right,left,0.65,IT,f07,1,2,0.5302551410004526,0.7234377900003892,Image1,0.0,1.0,0.75,behavior,191.8165581939993,196.8336767089986,203.60010049300035,1.0,3,6,9,18,Image1,0.0,1.0,0.5302551410004526
1787,2,290_1.jpg,290_2.jpg,290_3.jpg,-0.482261812,0.727068678,-0.259328365,0.021397076,0.045641639000000005,0.043491875,thorn,kimono,cocoon,body part,clothing,Unclassified,0.024244563,1.20933049,im2,im2,left,290_2.jpg,290_3.jpg,right,right,0.65,IT,f07,2,1,0.6581234069999482,1.0422071289995074,Image2,1.0,0.0,0.75,behavior,213.61729607599955,218.6337005869991,222.39980973399906,1.0,3,3,3,18,Image2,1.0,0.0,0.6581234069999482
1788,2,62_1.jpg,62_2.jpg,62_3.jpg,-0.17914617600000002,0.672751223,-0.08292376900000001,0.102487588,0.049329035,0.040508425,sponge,hyena,candle,Unclassified,animal,Unclassified,-0.053158553,0.851897399,im2,im1,left,62_2.jpg,62_3.jpg,right,left,0.65,IT,f07,2,2,0.41790210500039393,0.690539148001335,Image2,1.0,0.0,0.75,behavior,226.41706669799896,233.43367796599887,239.20013316699988,1.0,5,5,6,18,Image2,1.0,0.0,0.41790210500039393
1789,2,113_1.jpg,113_2.jpg,113_3.jpg,0.23156219100000003,0.46686688299999995,0.036872397,0.08223580700000001,0.021292971,0.026542465,doorknocker,cloak,tapestry,Unclassified,clothing,Unclassified,-0.060942835999999986,0.23530469199999998,im2,im1,right,113_3.jpg,113_2.jpg,left,right,0.65,IT,f07,1,2,0.5543474909991346,0.7874285870002495,Image2,1.0,1.0,0.75,behavior,246.21611309499895,252.2335442120002,256.99970013500024,0.0,4,4,3,18,Image2,1.0,1.0,0.5543474909991346
1790,2,209_1.jpg,209_2.jpg,209_3.jpg,-0.165121847,-0.050089043,0.175957995,-0.0031190859999999996,0.147957371,0.036079756,reindeer,crayon,shield,animal,Unclassified,Unclassified,0.151076457,0.115032804,im2,im2,right,209_3.jpg,209_2.jpg,left,left,0.65,IT,f07,1,2,0.45861241000056907,0.7712416040012613,Image2,1.0,1.0,0.75,behavior,261.0165971819988,268.03296144999877,271.80021107599896,1.0,5,3,5,18,Image2,1.0,1.0,0.45861241000056907
1791,2,82_1.jpg,82_2.jpg,82_3.jpg,-0.314466397,0.789672752,-0.33775669700000005,0.043403884000000004,0.09365982,0.033650095,calzone,antenna,ready_meal,Unclassified,Unclassified,Unclassified,0.050255936000000015,1.104139149,im2,im2,left,82_2.jpg,82_3.jpg,right,right,0.65,IT,f07,2,2,0.5786318520003988,0.7873574679997546,Image2,1.0,0.0,0.75,behavior,277.81651594399955,283.83331431199986,289.5994639219989,0.0,4,5,2,18,Image2,1.0,0.0,0.5786318520003988
1792,2,150_1.jpg,150_2.jpg,150_3.jpg,0.057176847,0.785858664,0.160239629,0.101444399,0.09058878,0.066122344,souffle,headlight,latte,food,Unclassified,food,-0.010855619000000009,0.728681817,im2,im1,right,150_3.jpg,150_2.jpg,left,right,0.65,IT,f07,1,2,0.42647755300095014,0.6275393620016985,Image2,1.0,1.0,0.75,behavior,292.6164498749986,300.6334656149993,306.40001325999947,1.0,6,5,3,18,Image2,1.0,1.0,0.42647755300095014
1793,2,180_1.jpg,180_2.jpg,180_3.jpg,-0.27948458,0.810958338,-0.302553169,0.085304289,0.07013924099999999,0.028116200000000004,pizza,cloak,lasagna,food,clothing,food,-0.015165048,1.090442918,im2,im1,left,180_2.jpg,180_3.jpg,right,left,0.65,IT,f07,2,2,0.5221523710006295,0.8028843039992353,Image2,1.0,0.0,0.75,behavior,310.41699095399963,316.433721682999,320.1995710559986,1.0,4,3,5,18,Image2,1.0,0.0,0.5221523710006295
1794,2,244_1.jpg,244_2.jpg,244_3.jpg,-0.128812745,0.480272553,-0.024853799,0.043108512,0.130595773,0.028176137999999996,velcro,pelican,railing,Unclassified,animal,Unclassified,0.087487261,0.609085298,im2,im2,right,244_3.jpg,244_2.jpg,left,left,0.65,IT,f07,1,2,0.5061507720001828,0.666795250001087,Image2,1.0,1.0,0.75,behavior,326.21681334299865,335.23343220899915,341.9995322169998,1.0,7,6,5,18,Image2,1.0,1.0,0.5061507720001828
1795,2,28_1.jpg,28_2.jpg,28_3.jpg,0.46799072399999997,0.8234055859999999,0.329765997,0.148716444,0.010280796,0.041002591,cereal,chip,caviar,Unclassified,Unclassified,Unclassified,-0.138435648,0.35541486200000005,im2,im1,left,28_2.jpg,28_3.jpg,right,left,0.65,IT,f07,1,2,0.5307810810008959,0.7384646169994085,Image1,0.0,1.0,0.75,behavior,348.0171685180012,354.03283837399977,359.8004670579994,0.0,4,5,4,18,Image1,0.0,1.0,0.5307810810008959
1796,2,55_1.jpg,55_2.jpg,55_3.jpg,0.162845676,0.885547593,0.123152482,0.165830569,0.07907706,0.141720904,badger,ivy,badger,animal,plant,animal,-0.086753509,0.7227019170000001,im2,im1,left,55_2.jpg,55_3.jpg,right,left,0.65,IT,f07,1,2,0.46592105299714603,0.6914920729977894,Image1,0.0,1.0,0.75,behavior,364.81642724000085,369.8339381450005,374.5995582480009,0.0,3,4,5,18,Image1,0.0,1.0,0.46592105299714603
1797,2,97_1.jpg,97_2.jpg,97_3.jpg,-0.33842482,0.8765454690000001,-0.398770887,0.041159277,0.17431176899999998,0.017222645,monkey,headlight,monkey,animal,Unclassified,animal,0.13315249199999998,1.214970289,im2,im2,left,97_2.jpg,97_3.jpg,right,right,0.65,IT,f07,2,1,0.5707506949984236,0.8188716219992784,Image2,1.0,0.0,0.75,behavior,380.6170700329985,388.63286461999996,392.4002602009987,1.0,6,3,2,18,Image2,1.0,0.0,0.5707506949984236
1798,2,287_1.jpg,287_2.jpg,287_3.jpg,-0.37652377600000003,0.7196582159999999,-0.199056385,0.002920984,0.12268756300000001,0.089612785,bagpipe,grapevine,trombone,musical instrument,plant,musical instrument,0.119766579,1.096181992,im2,im2,right,287_3.jpg,287_2.jpg,left,left,0.65,IT,f07,1,2,0.6266485449996253,0.8112606080030673,Image2,1.0,1.0,0.75,behavior,395.41619542999797,403.4329644219997,407.20000801899914,0.0,6,3,5,18,Image2,1.0,1.0,0.6266485449996253
1799,2,103_1.jpg,103_2.jpg,103_3.jpg,-0.25961382899999996,-0.132195209,0.46479054,0.08852931800000001,0.016339633,0.020880946,apple_tree,keyboard,blindfold,plant,Unclassified,Unclassified,-0.072189685,0.12741862,im2,im1,left,103_2.jpg,103_3.jpg,right,left,0.65,IT,f07,1,1,0.6187489980002283,0.7628325199984829,Image1,0.0,1.0,0.75,behavior,413.2167619129996,421.2332107029997,428.0005729130007,1.0,6,6,3,18,Image1,0.0,1.0,0.6187489980002283
1800,3,8_1.jpg,8_2.jpg,8_3.jpg,0.458340595,0.5784814460000001,0.42929263,-0.009091724,0.125040656,0.032119153,drink,stethoscope,pepper_mill,Unclassified,Unclassified,Unclassified,0.13413238,0.12014085099999995,im2,im2,right,8_3.jpg,8_2.jpg,left,left,0.65,V2,f07,2,2,0.6860719309988781,0.8388553950026107,Image1,0.0,0.0,0.75,behavior,1.0166796469966357,5.033393304998754,7.8002965039995615,0.0,2,2,2,14,Image1,0.0,0.0,0.6860719309988781
1801,3,173_1.jpg,173_2.jpg,173_3.jpg,-0.219791724,0.750022658,-0.13090279300000002,0.074624404,0.018041195,0.049550102,ham,aircraft_carrier,sundae,Unclassified,vehicle,dessert,-0.05658320900000001,0.969814382,im2,im1,left,173_2.jpg,173_3.jpg,right,left,0.65,V2,f07,2,2,0.5022036390000721,0.8948336530011147,Image2,1.0,0.0,0.75,behavior,10.816714630997012,16.833372870998573,22.600000991998968,1.0,4,5,5,14,Image2,1.0,0.0,0.5022036390000721
1802,3,29_1.jpg,29_2.jpg,29_3.jpg,0.357121484,0.7315075059999999,0.059841072,0.06478766700000001,0.22719004399999998,0.087534736,spinach,crystal1,parsley,vegetable,animal,food,0.162402377,0.374386022,im2,im2,left,29_2.jpg,29_3.jpg,right,right,0.65,V2,f07,2,1,0.37396588800038444,0.6863704409988713,Image2,1.0,0.0,0.75,behavior,28.617022837999684,36.63333482999951,43.40028262899796,1.0,6,6,4,14,Image2,1.0,0.0,0.37396588800038444
1803,3,208_1.jpg,208_2.jpg,208_3.jpg,0.251626171,0.379195578,0.274491796,-0.013570801,0.126956373,-0.003366103,centerpiece,polo_shirt,ice_cube,Unclassified,clothing,Unclassified,0.140527174,0.12756940699999994,im2,im2,left,208_2.jpg,208_3.jpg,right,right,0.65,V2,f07,1,1,0.5733647460001521,0.9343077140001697,Image1,0.0,1.0,0.75,behavior,48.41672516499966,53.43359522699757,57.19999008599916,1.0,3,3,5,14,Image1,0.0,1.0,0.5733647460001521
1804,3,280_1.jpg,280_2.jpg,280_3.jpg,-0.336044795,0.760743555,-0.24293698100000002,0.031802002999999995,0.021905776000000002,0.041216677,paper_towel,root,spam,Unclassified,Unclassified,food,-0.009896227000000004,1.09678835,im2,im1,left,280_2.jpg,280_3.jpg,right,left,0.65,V2,f07,2,2,0.4699282729998231,0.6305250680015888,Image2,1.0,0.0,0.75,behavior,63.21696263799822,69.23337072699724,74.00022915199952,0.0,4,4,5,14,Image2,1.0,0.0,0.4699282729998231
1805,3,221_1.jpg,221_2.jpg,221_3.jpg,-0.270922912,0.10399312,0.290545773,0.083215043,0.044532233,0.026346475,coop,mulberry,urn,Unclassified,fruit,container,-0.038682810000000005,0.374916032,im2,im1,right,221_3.jpg,221_2.jpg,left,right,0.65,V2,f07,2,2,0.5978579180009547,0.8228254799978458,Image1,0.0,0.0,0.75,behavior,80.01665095399949,87.03362619299878,92.80000871599987,1.0,5,5,5,14,Image1,0.0,0.0,0.5978579180009547
1806,3,253_1.jpg,253_2.jpg,253_3.jpg,-0.219047185,0.519489214,-0.198713274,0.025324400000000004,0.097442125,-0.005430331,bin,butterfly,grate,container,animal,Unclassified,0.07211772500000001,0.738536399,im2,im2,right,253_3.jpg,253_2.jpg,left,left,0.65,V2,f07,2,2,0.5261047540006984,0.7420237500009534,Image1,0.0,0.0,0.75,behavior,98.8169967679969,103.83332349099874,109.60034484199787,1.0,3,5,9,14,Image1,0.0,0.0,0.5261047540006984
1807,3,260_1.jpg,260_2.jpg,260_3.jpg,-0.368966655,0.481178647,-0.24720705399999998,0.036634446,0.02010282,0.08421862199999999,lunchbox,alligator,fountain_pen,Unclassified,animal,Unclassified,-0.016531626,0.850145302,im2,im1,left,260_2.jpg,260_3.jpg,right,left,0.65,V2,f07,1,2,0.5180980600016483,0.6541643579985248,Image1,0.0,1.0,0.75,behavior,119.61710492099883,127.6333106489983,131.4003277619995,0.0,6,3,2,14,Image1,0.0,1.0,0.5180980600016483
1808,3,84_1.jpg,84_2.jpg,84_3.jpg,-0.36345549899999996,0.727832638,-0.113266676,0.040509723,0.130362934,0.059279963,baby,grape,baby,Unclassified,fruit,Unclassified,0.08985321100000003,1.091288137,im2,im2,right,84_3.jpg,84_2.jpg,left,left,0.65,V2,f07,2,2,0.5021073169991723,0.7667699340017862,Image1,0.0,0.0,0.75,behavior,134.41666638399693,140.43329204399924,144.19994883599793,1.0,4,3,6,14,Image1,0.0,0.0,0.5021073169991723
1809,3,172_1.jpg,172_2.jpg,172_3.jpg,-0.29047287899999996,0.673806391,-0.291086337,0.07823689,0.032922061,0.015923712,uniform,star_fruit,kilt,clothing,fruit,clothing,-0.045314829,0.96427927,im2,im1,right,172_3.jpg,172_2.jpg,left,right,0.65,V2,f07,1,1,0.5096517169986328,0.7340730450014235,Image2,1.0,1.0,0.75,behavior,151.217034254998,159.2333147879981,167.00033483899824,0.0,6,7,3,14,Image2,1.0,1.0,0.5096517169986328
1810,3,178_1.jpg,178_2.jpg,178_3.jpg,-0.288182845,0.689438223,-0.068401104,0.117705525,-0.020656894,0.04222784,television,grasshopper,pinball,Unclassified,animal,Unclassified,-0.138362419,0.9776210679999999,im2,im1,left,178_2.jpg,178_3.jpg,right,left,0.65,V2,f07,2,2,0.47769461500138277,0.5588818319993152,Image2,1.0,0.0,0.75,behavior,171.0167181029974,177.0335933899987,182.80005632999746,1.0,4,5,5,14,Image2,1.0,0.0,0.47769461500138277
1811,3,75_1.jpg,75_2.jpg,75_3.jpg,-0.346720384,0.621316117,-0.239917737,0.057220933,-0.030627567999999997,0.07992060299999999,oatmeal,telephone_pole,noodle,food,Unclassified,Unclassified,-0.087848501,0.9680365009999999,im2,im1,right,75_3.jpg,75_2.jpg,left,right,0.65,V2,f07,2,2,0.5656299839974963,0.6944418979983311,Image1,0.0,0.0,0.75,behavior,188.8169202909994,196.83335460099988,202.60030418699898,0.0,6,5,5,14,Image1,0.0,0.0,0.5656299839974963
1812,3,71_1.jpg,71_2.jpg,71_3.jpg,-0.200932461,0.78136695,0.024088511,0.080561638,0.050581367,0.048885200999999996,crepe,treadmill,muffin,Unclassified,Unclassified,food,-0.029980271000000006,0.982299411,im2,im1,left,71_2.jpg,71_3.jpg,right,left,0.65,V2,f07,2,2,0.6214106080005877,0.7987338400016597,Image2,1.0,0.0,0.75,behavior,208.6167277789973,213.63364277699657,218.40004709299683,1.0,3,4,5,14,Image2,1.0,0.0,0.6214106080005877
1813,3,124_1.jpg,124_2.jpg,124_3.jpg,-0.141222826,0.232775626,0.279659528,0.018176595,0.102867529,0.072554547,gate,cantaloupe,corkboard,Unclassified,fruit,Unclassified,0.08469093400000001,0.373998452,im2,im2,left,124_2.jpg,124_3.jpg,right,right,0.65,V2,f07,1,2,0.526068994000525,0.6943941149984312,Image1,0.0,1.0,0.75,behavior,224.4169664809997,233.43337928099936,240.20000643899766,0.0,7,6,4,14,Image1,0.0,1.0,0.526068994000525
